500;6;98.9;100.0;18.0;64.9;100.0;41.5
500;6;83.3;88.3;54.8;53.2;100.0;25.9
500;6;59.9;43.7;52.6;84.4;100.0;22.0
500;6;58.1;25.7;19.4;53.2;100.0;37.6
500;6;89.3;74.4;4.7;80.5;100.0;45.4
500;6;100.0;98.4;2.3;68.8;100.0;33.7
500;6;83.4;87.4;13.8;14.2;100.0;33.7
500;6;68.7;92.1;53.4;37.6;100.0;18.1
500;6;71.5;64.3;52.8;14.2;14.2;22.0
500;6;70.9;65.0;55.2;18.1;2.5;6.4
500;6;86.2;71.0;51.0;14.2;25.9;18.1
500;6;67.5;52.8;47.5;2.5;22.0;6.4
500;6;27.4;22.3;44.6;18.1;14.2;25.9
500;6;10.4;15.1;45.1;14.2;18.1;10.3
500;6;40.5;42.7;50.2;22.0;10.3;22.0
500;6;77.3;67.6;49.6;14.2;18.1;14.2
500;6;60.1;53.0;48.3;18.1;29.8;10.3
500;6;25.3;27.7;46.3;10.3;25.9;10.3
500;6;15.6;25.7;47.0;18.1;18.1;18.1
500;6;34.6;44.9;50.9;18.1;2.5;10.3
500;6;56.1;60.5;49.5;14.2;18.1;18.1
500;6;47.2;57.0;51.0;10.3;18.1;14.2
500;6;52.8;61.8;51.6;2.5;25.9;18.1
500;6;53.8;60.7;48.8;6.4;18.1;10.3
500;6;25.2;41.4;48.3;10.3;14.2;22.0
500;6;20.6;38.8;48.7;22.0;14.2;22.0
500;6;53.2;60.1;49.4;10.3;14.2;14.2
500;6;62.6;62.1;44.3;10.3;29.8;25.9
500;6;24.9;37.2;43.3;18.1;14.2;10.3
500;6;26.6;44.3;44.3;6.4;18.1;10.3
500;6;44.3;60.7;42.5;14.2;14.2;6.4
500;6;53.9;71.0;53.4;18.1;18.1;10.3
500;6;82.5;89.4;86.7;22.0;18.1;14.2
500;6;68.3;67.2;100.0;18.1;29.8;10.3
500;6;32.7;25.2;58.6;2.5;14.2;2.5
500;6;30.7;29.2;49.0;10.3;18.1;10.3
500;6;0.0;0.0;86.4;14.2;33.7;6.4
500;6;9.6;16.2;100.0;18.1;22.0;14.2
500;6;40.5;50.5;89.8;10.3;10.3;14.2
500;6;61.3;64.4;59.6;18.1;2.5;10.3
500;6;70.9;68.1;31.5;10.3;22.0;10.3
500;6;66.8;61.3;28.3;10.3;18.1;2.5
500;6;66.0;62.5;31.6;18.1;25.9;25.9
500;6;63.7;60.5;34.2;14.2;22.0;6.4
500;6;60.3;56.7;36.7;22.0;10.3;14.2
500;6;61.8;60.3;37.5;14.2;14.2;6.4
500;6;58.0;55.9;40.5;14.2;18.1;6.4
500;6;58.9;58.5;41.5;18.1;6.4;18.1
500;6;58.3;58.3;42.7;22.0;18.1;25.9
500;6;56.8;56.2;44.2;14.2;14.2;6.4
500;6;59.2;60.2;43.9;14.2;6.4;10.3
500;6;55.9;55.2;45.8;22.0;6.4;29.8
500;6;57.2;57.5;45.4;10.3;18.1;14.2
500;6;56.0;56.9;46.4;22.0;14.2;14.2
